"12f6 -- 8. Asukkaiden pääasiallinen toiminta, 2010-2022"

"Postinumeroalue";"Tiedot";"2022"
"72210  Tervo Keskus-Eliaksela (Tervo)";"Lapset 0-14-vuotiaat (PT)";100
"72210  Tervo Keskus-Eliaksela (Tervo)";"Opiskelijat (PT)";34
"72210  Tervo Keskus-Eliaksela (Tervo)";"Eläkeläiset (PT)";482
"72210  Tervo Keskus-Eliaksela (Tervo)";"Muut (PT)";17
"72220  Eliaksela (Tervo)";"Asukkaat yhteensä (PT)";58
"72220  Eliaksela (Tervo)";"Työlliset (PT)";23
"72220  Eliaksela (Tervo)";"Työttömät (PT)";3
"72220  Eliaksela (Tervo)";"Lapset 0-14-vuotiaat (PT)";9
"72220  Eliaksela (Tervo)";"Opiskelijat (PT)";0
"72220  Eliaksela (Tervo)";"Eläkeläiset (PT)";21
"72220  Eliaksela (Tervo)";"Muut (PT)";2
"72300  Vesanto Keskus (Vesanto)";"Asukkaat yhteensä (PT)";1144
"72300  Vesanto Keskus (Vesanto)";"Työlliset (PT)";356
"72300  Vesanto Keskus (Vesanto)";"Työttömät (PT)";54
"72300  Vesanto Keskus (Vesanto)";"Lapset 0-14-vuotiaat (PT)";102
"72300  Vesanto Keskus (Vesanto)";"Opiskelijat (PT)";52
"72300  Vesanto Keskus (Vesanto)";"Eläkeläiset (PT)";556
"72300  Vesanto Keskus (Vesanto)";"Muut (PT)";24
"72310  Niinivesi (Vesanto)";"Asukkaat yhteensä (PT)";197
"72310  Niinivesi (Vesanto)";"Työlliset (PT)";79
"72310  Niinivesi (Vesanto)";"Työttömät (PT)";6
"72310  Niinivesi (Vesanto)";"Lapset 0-14-vuotiaat (PT)";14
"72310  Niinivesi (Vesanto)";"Opiskelijat (PT)";5
"72310  Niinivesi (Vesanto)";"Eläkeläiset (PT)";87
"72310  Niinivesi (Vesanto)";"Muut (PT)";6
"72330  Tiitilänkylä (Vesanto)";"Asukkaat yhteensä (PT)";91
"72330  Tiitilänkylä (Vesanto)";"Työlliset (PT)";32
"72330  Tiitilänkylä (Vesanto)";"Työttömät (PT)";1
"72330  Tiitilänkylä (Vesanto)";"Lapset 0-14-vuotiaat (PT)";6
"72330  Tiitilänkylä (Vesanto)";"Opiskelijat (PT)";3
"72330  Tiitilänkylä (Vesanto)";"Eläkeläiset (PT)";43
"72330  Tiitilänkylä (Vesanto)";"Muut (PT)";6
"72350  Pienola (Vesanto)";"Asukkaat yhteensä (PT)";238
"72350  Pienola (Vesanto)";"Työlliset (PT)";82
"72350  Pienola (Vesanto)";"Työttömät (PT)";3
"72350  Pienola (Vesanto)";"Lapset 0-14-vuotiaat (PT)";23
"72350  Pienola (Vesanto)";"Opiskelijat (PT)";9
"72350  Pienola (Vesanto)";"Eläkeläiset (PT)";114
"72350  Pienola (Vesanto)";"Muut (PT)";7
"72360  Närhilä (Vesanto)";"Asukkaat yhteensä (PT)";92
"72360  Närhilä (Vesanto)";"Työlliset (PT)";20
"72360  Närhilä (Vesanto)";"Työttömät (PT)";2
"72360  Närhilä (Vesanto)";"Lapset 0-14-vuotiaat (PT)";3
"72360  Närhilä (Vesanto)";"Opiskelijat (PT)";1
"72360  Närhilä (Vesanto)";"Eläkeläiset (PT)";65
"72360  Närhilä (Vesanto)";"Muut (PT)";1
"72380  Horontaipale (Vesanto)";"Asukkaat yhteensä (PT)";102
"72380  Horontaipale (Vesanto)";"Työlliset (PT)";47
"72380  Horontaipale (Vesanto)";"Työttömät (PT)";8
"72380  Horontaipale (Vesanto)";"Lapset 0-14-vuotiaat (PT)";3
"72380  Horontaipale (Vesanto)";"Opiskelijat (PT)";4
"72380  Horontaipale (Vesanto)";"Eläkeläiset (PT)";37
"72380  Horontaipale (Vesanto)";"Muut (PT)";3
"72400  Pielavesi Keskus-Jylänki (Pielavesi)";"Asukkaat yhteensä (PT)";2441
"72400  Pielavesi Keskus-Jylänki (Pielavesi)";"Työlliset (PT)";743
"72400  Pielavesi Keskus-Jylänki (Pielavesi)";"Työttömät (PT)";80
"72400  Pielavesi Keskus-Jylänki (Pielavesi)";"Lapset 0-14-vuotiaat (PT)";286
"72400  Pielavesi Keskus-Jylänki (Pielavesi)";"Opiskelijat (PT)";146
"72400  Pielavesi Keskus-Jylänki (Pielavesi)";"Eläkeläiset (PT)";1124
"72400  Pielavesi Keskus-Jylänki (Pielavesi)";"Muut (PT)";62
"72430  Kumpula (Pielavesi)";"Asukkaat yhteensä (PT)";227
"72430  Kumpula (Pielavesi)";"Työlliset (PT)";77
"72430  Kumpula (Pielavesi)";"Työttömät (PT)";4
"72430  Kumpula (Pielavesi)";"Lapset 0-14-vuotiaat (PT)";43
"72430  Kumpula (Pielavesi)";"Opiskelijat (PT)";11
"72430  Kumpula (Pielavesi)";"Eläkeläiset (PT)";86
"72430  Kumpula (Pielavesi)";"Muut (PT)";6
"72490  Saarinen (Kuopio)";"Asukkaat yhteensä (PT)";11
"72490  Saarinen (Kuopio)";"Työlliset (PT)";...
"72490  Saarinen (Kuopio)";"Työttömät (PT)";...
"72490  Saarinen (Kuopio)";"Lapset 0-14-vuotiaat (PT)";...
"72490  Saarinen (Kuopio)";"Opiskelijat (PT)";...
"72490  Saarinen (Kuopio)";"Eläkeläiset (PT)";...
"72490  Saarinen (Kuopio)";"Muut (PT)";...
"72510  Jokijärvi (Pielavesi)";"Asukkaat yhteensä (PT)";91
"72510  Jokijärvi (Pielavesi)";"Työlliset (PT)";28
"72510  Jokijärvi (Pielavesi)";"Työttömät (PT)";7
"72510  Jokijärvi (Pielavesi)";"Lapset 0-14-vuotiaat (PT)";7
"72510  Jokijärvi (Pielavesi)";"Opiskelijat (PT)";4
"72510  Jokijärvi (Pielavesi)";"Eläkeläiset (PT)";40
"72510  Jokijärvi (Pielavesi)";"Muut (PT)";5
"72530  Säviäntaipale (Pielavesi)";"Asukkaat yhteensä (PT)";209
"72530  Säviäntaipale (Pielavesi)";"Työlliset (PT)";76
"72530  Säviäntaipale (Pielavesi)";"Työttömät (PT)";7
"72530  Säviäntaipale (Pielavesi)";"Lapset 0-14-vuotiaat (PT)";19
"72530  Säviäntaipale (Pielavesi)";"Opiskelijat (PT)";12
"72530  Säviäntaipale (Pielavesi)";"Eläkeläiset (PT)";90
"72530  Säviäntaipale (Pielavesi)";"Muut (PT)";5
"72550  Säviä (Pielavesi)";"Asukkaat yhteensä (PT)";265
"72550  Säviä (Pielavesi)";"Työlliset (PT)";95
"72550  Säviä (Pielavesi)";"Työttömät (PT)";5
"72550  Säviä (Pielavesi)";"Lapset 0-14-vuotiaat (PT)";22
"72550  Säviä (Pielavesi)";"Opiskelijat (PT)";13
"72550  Säviä (Pielavesi)";"Eläkeläiset (PT)";126
"72550  Säviä (Pielavesi)";"Muut (PT)";4
"72570  Vuorikylä (Pielavesi)";"Asukkaat yhteensä (PT)";103
"72570  Vuorikylä (Pielavesi)";"Työlliset (PT)";40
"72570  Vuorikylä (Pielavesi)";"Työttömät (PT)";7
"72570  Vuorikylä (Pielavesi)";"Lapset 0-14-vuotiaat (PT)";16
"72570  Vuorikylä (Pielavesi)";"Opiskelijat (PT)";6
"72570  Vuorikylä (Pielavesi)";"Eläkeläiset (PT)";33
"72570  Vuorikylä (Pielavesi)";"Muut (PT)";1
"72600  Keitele Keskus (Keitele)";"Asukkaat yhteensä (PT)";1728
"72600  Keitele Keskus (Keitele)";"Työlliset (PT)";604
"72600  Keitele Keskus (Keitele)";"Työttömät (PT)";54
"72600  Keitele Keskus (Keitele)";"Lapset 0-14-vuotiaat (PT)";189
"72600  Keitele Keskus (Keitele)";"Opiskelijat (PT)";64
"72600  Keitele Keskus (Keitele)";"Eläkeläiset (PT)";777
"72600  Keitele Keskus (Keitele)";"Muut (PT)";40
"72630  Kuusela-Rajala (Keitele)";"Asukkaat yhteensä (PT)";83
"72630  Kuusela-Rajala (Keitele)";"Työlliset (PT)";35
"72630  Kuusela-Rajala (Keitele)";"Työttömät (PT)";3
"72630  Kuusela-Rajala (Keitele)";"Lapset 0-14-vuotiaat (PT)";7
"72630  Kuusela-Rajala (Keitele)";"Opiskelijat (PT)";5
"72630  Kuusela-Rajala (Keitele)";"Eläkeläiset (PT)";31
"72630  Kuusela-Rajala (Keitele)";"Muut (PT)";2
"72710  Vaaraslahti (Pielavesi)";"Asukkaat yhteensä (PT)";352
"72710  Vaaraslahti (Pielavesi)";"Työlliset (PT)";137
"72710  Vaaraslahti (Pielavesi)";"Työttömät (PT)";13
"72710  Vaaraslahti (Pielavesi)";"Lapset 0-14-vuotiaat (PT)";52
"72710  Vaaraslahti (Pielavesi)";"Opiskelijat (PT)";14
"72710  Vaaraslahti (Pielavesi)";"Eläkeläiset (PT)";130
"72710  Vaaraslahti (Pielavesi)";"Muut (PT)";6
"72740  Laukkala (Pielavesi)";"Asukkaat yhteensä (PT)";125
"72740  Laukkala (Pielavesi)";"Työlliset (PT)";46
"72740  Laukkala (Pielavesi)";"Työttömät (PT)";1
"72740  Laukkala (Pielavesi)";"Lapset 0-14-vuotiaat (PT)";13
"72740  Laukkala (Pielavesi)";"Opiskelijat (PT)";5
"72740  Laukkala (Pielavesi)";"Eläkeläiset (PT)";59
"72740  Laukkala (Pielavesi)";"Muut (PT)";1
"72810  Jylhänkylä (Pielavesi)";"Asukkaat yhteensä (PT)";128
"72810  Jylhänkylä (Pielavesi)";"Työlliset (PT)";39
"72810  Jylhänkylä (Pielavesi)";"Työttömät (PT)";2
"72810  Jylhänkylä (Pielavesi)";"Lapset 0-14-vuotiaat (PT)";24
"72810  Jylhänkylä (Pielavesi)";"Opiskelijat (PT)";6
"72810  Jylhänkylä (Pielavesi)";"Eläkeläiset (PT)";53
"72810  Jylhänkylä (Pielavesi)";"Muut (PT)";4
"72840  Saarela (Pielavesi)";"Asukkaat yhteensä (PT)";84
"72840  Saarela (Pielavesi)";"Työlliset (PT)";26
"72840  Saarela (Pielavesi)";"Työttömät (PT)";4
"72840  Saarela (Pielavesi)";"Lapset 0-14-vuotiaat (PT)";7
"72840  Saarela (Pielavesi)";"Opiskelijat (PT)";5
"72840  Saarela (Pielavesi)";"Eläkeläiset (PT)";39
"72840  Saarela (Pielavesi)";"Muut (PT)";3
"72930  Tossavanlahti (Keitele)";"Asukkaat yhteensä (PT)";84
"72930  Tossavanlahti (Keitele)";"Työlliset (PT)";24
"72930  Tossavanlahti (Keitele)";"Työttömät (PT)";2
"72930  Tossavanlahti (Keitele)";"Lapset 0-14-vuotiaat (PT)";1
"72930  Tossavanlahti (Keitele)";"Opiskelijat (PT)";3
"72930  Tossavanlahti (Keitele)";"Eläkeläiset (PT)";53
"72930  Tossavanlahti (Keitele)";"Muut (PT)";1
"72950  Porttila (Keitele)";"Asukkaat yhteensä (PT)";72
"72950  Porttila (Keitele)";"Työlliset (PT)";24
"72950  Porttila (Keitele)";"Työttömät (PT)";5
"72950  Porttila (Keitele)";"Lapset 0-14-vuotiaat (PT)";10
"72950  Porttila (Keitele)";"Opiskelijat (PT)";1
"72950  Porttila (Keitele)";"Eläkeläiset (PT)";30
"72950  Porttila (Keitele)";"Muut (PT)";2
"72980  Petäjäkylä (Keitele)";"Asukkaat yhteensä (PT)";56
"72980  Petäjäkylä (Keitele)";"Työlliset (PT)";21
"72980  Petäjäkylä (Keitele)";"Työttömät (PT)";3
"72980  Petäjäkylä (Keitele)";"Lapset 0-14-vuotiaat (PT)";2
"72980  Petäjäkylä (Keitele)";"Opiskelijat (PT)";2
"72980  Petäjäkylä (Keitele)";"Eläkeläiset (PT)";28
"72980  Petäjäkylä (Keitele)";"Muut (PT)";0
"73100  Lapinlahti Keskus (Lapinlahti)";"Asukkaat yhteensä (PT)";4687
"73100  Lapinlahti Keskus (Lapinlahti)";"Työlliset (PT)";1766
"73100  Lapinlahti Keskus (Lapinlahti)";"Työttömät (PT)";203
"73100  Lapinlahti Keskus (Lapinlahti)";"Lapset 0-14-vuotiaat (PT)";692
"73100  Lapinlahti Keskus (Lapinlahti)";"Opiskelijat (PT)";274
"73100  Lapinlahti Keskus (Lapinlahti)";"Eläkeläiset (PT)";1632
"73100  Lapinlahti Keskus (Lapinlahti)";"Muut (PT)";120
"73110  Mäntylahti-Karvasalmi (Lapinlahti)";"Asukkaat yhteensä (PT)";243
"73110  Mäntylahti-Karvasalmi (Lapinlahti)";"Työlliset (PT)";97
"73110  Mäntylahti-Karvasalmi (Lapinlahti)";"Työttömät (PT)";7
"73110  Mäntylahti-Karvasalmi (Lapinlahti)";"Lapset 0-14-vuotiaat (PT)";41
"73110  Mäntylahti-Karvasalmi (Lapinlahti)";"Opiskelijat (PT)";8
"73110  Mäntylahti-Karvasalmi (Lapinlahti)";"Eläkeläiset (PT)";83
"73110  Mäntylahti-Karvasalmi (Lapinlahti)";"Muut (PT)";7
"73120  Nerkoo-Horsmanmäki (Lapinlahti)";"Asukkaat yhteensä (PT)";490
"73120  Nerkoo-Horsmanmäki (Lapinlahti)";"Työlliset (PT)";227
"73120  Nerkoo-Horsmanmäki (Lapinlahti)";"Työttömät (PT)";24
"73120  Nerkoo-Horsmanmäki (Lapinlahti)";"Lapset 0-14-vuotiaat (PT)";97
"73120  Nerkoo-Horsmanmäki (Lapinlahti)";"Opiskelijat (PT)";29
"73120  Nerkoo-Horsmanmäki (Lapinlahti)";"Eläkeläiset (PT)";107
"73120  Nerkoo-Horsmanmäki (Lapinlahti)";"Muut (PT)";6
"73200  Varpaisjärvi Keskus (Lapinlahti)";"Asukkaat yhteensä (PT)";1573
"73200  Varpaisjärvi Keskus (Lapinlahti)";"Työlliset (PT)";561
"73200  Varpaisjärvi Keskus (Lapinlahti)";"Työttömät (PT)";84
"73200  Varpaisjärvi Keskus (Lapinlahti)";"Lapset 0-14-vuotiaat (PT)";158
"73200  Varpaisjärvi Keskus (Lapinlahti)";"Opiskelijat (PT)";87
"73200  Varpaisjärvi Keskus (Lapinlahti)";"Eläkeläiset (PT)";651
"73200  Varpaisjärvi Keskus (Lapinlahti)";"Muut (PT)";32
"73230  Syvärinpää (Lapinlahti)";"Asukkaat yhteensä (PT)";282
"73230  Syvärinpää (Lapinlahti)";"Työlliset (PT)";130
"73230  Syvärinpää (Lapinlahti)";"Työttömät (PT)";14
"73230  Syvärinpää (Lapinlahti)";"Lapset 0-14-vuotiaat (PT)";35
"73230  Syvärinpää (Lapinlahti)";"Opiskelijat (PT)";10
"73230  Syvärinpää (Lapinlahti)";"Eläkeläiset (PT)";83
"73230  Syvärinpää (Lapinlahti)";"Muut (PT)";10
"73250  Korpijärvi (Lapinlahti)";"Asukkaat yhteensä (PT)";170
"73250  Korpijärvi (Lapinlahti)";"Työlliset (PT)";69
"73250  Korpijärvi (Lapinlahti)";"Työttömät (PT)";8
"73250  Korpijärvi (Lapinlahti)";"Lapset 0-14-vuotiaat (PT)";19
"73250  Korpijärvi (Lapinlahti)";"Opiskelijat (PT)";4
"73250  Korpijärvi (Lapinlahti)";"Eläkeläiset (PT)";66
"73250  Korpijärvi (Lapinlahti)";"Muut (PT)";4
"73300  Nilsiä Keskus (Kuopio)";"Asukkaat yhteensä (PT)";2858
"73300  Nilsiä Keskus (Kuopio)";"Työlliset (PT)";924
"73300  Nilsiä Keskus (Kuopio)";"Työttömät (PT)";154
"73300  Nilsiä Keskus (Kuopio)";"Lapset 0-14-vuotiaat (PT)";285
"73300  Nilsiä Keskus (Kuopio)";"Opiskelijat (PT)";123
"73300  Nilsiä Keskus (Kuopio)";"Eläkeläiset (PT)";1318
"73300  Nilsiä Keskus (Kuopio)";"Muut (PT)";54
"73310  Tahkovuori (Kuopio)";"Asukkaat yhteensä (PT)";78
"73310  Tahkovuori (Kuopio)";"Työlliset (PT)";37
"73310  Tahkovuori (Kuopio)";"Työttömät (PT)";5
"73310  Tahkovuori (Kuopio)";"Lapset 0-14-vuotiaat (PT)";3
"73310  Tahkovuori (Kuopio)";"Opiskelijat (PT)";5
"73310  Tahkovuori (Kuopio)";"Eläkeläiset (PT)";26
"73310  Tahkovuori (Kuopio)";"Muut (PT)";2
"73320  Reittiö (Kuopio)";"Asukkaat yhteensä (PT)";1149
"73320  Reittiö (Kuopio)";"Työlliset (PT)";483
"73320  Reittiö (Kuopio)";"Työttömät (PT)";43
"73320  Reittiö (Kuopio)";"Lapset 0-14-vuotiaat (PT)";141
"73320  Reittiö (Kuopio)";"Opiskelijat (PT)";47
"73320  Reittiö (Kuopio)";"Eläkeläiset (PT)";407
"73320  Reittiö (Kuopio)";"Muut (PT)";28
"73350  Haluna (Kuopio)";"Asukkaat yhteensä (PT)";399
"73350  Haluna (Kuopio)";"Työlliset (PT)";160
"73350  Haluna (Kuopio)";"Työttömät (PT)";25
"73350  Haluna (Kuopio)";"Lapset 0-14-vuotiaat (PT)";61
"73350  Haluna (Kuopio)";"Opiskelijat (PT)";27
"73350  Haluna (Kuopio)";"Eläkeläiset (PT)";116
"73350  Haluna (Kuopio)";"Muut (PT)";10
"73360  Pajulahti (Kuopio)";"Asukkaat yhteensä (PT)";578
"73360  Pajulahti (Kuopio)";"Työlliset (PT)";249
"73360  Pajulahti (Kuopio)";"Työttömät (PT)";21
"73360  Pajulahti (Kuopio)";"Lapset 0-14-vuotiaat (PT)";99
"73360  Pajulahti (Kuopio)";"Opiskelijat (PT)";45
"73360  Pajulahti (Kuopio)";"Eläkeläiset (PT)";155
"73360  Pajulahti (Kuopio)";"Muut (PT)";9
"73410  Pieksänkoski (Kuopio)";"Asukkaat yhteensä (PT)";243
"73410  Pieksänkoski (Kuopio)";"Työlliset (PT)";96
"73410  Pieksänkoski (Kuopio)";"Työttömät (PT)";9
"73410  Pieksänkoski (Kuopio)";"Lapset 0-14-vuotiaat (PT)";42
"73410  Pieksänkoski (Kuopio)";"Opiskelijat (PT)";8
"73410  Pieksänkoski (Kuopio)";"Eläkeläiset (PT)";83
"73410  Pieksänkoski (Kuopio)";"Muut (PT)";5
"73460  Muuruvesi (Kuopio)";"Asukkaat yhteensä (PT)";621
"73460  Muuruvesi (Kuopio)";"Työlliset (PT)";216
"73460  Muuruvesi (Kuopio)";"Työttömät (PT)";37
"73460  Muuruvesi (Kuopio)";"Lapset 0-14-vuotiaat (PT)";86
"73460  Muuruvesi (Kuopio)";"Opiskelijat (PT)";23
"73460  Muuruvesi (Kuopio)";"Eläkeläiset (PT)";242
"73460  Muuruvesi (Kuopio)";"Muut (PT)";17
"73470  Västinniemi (Kuopio)";"Asukkaat yhteensä (PT)";306
"73470  Västinniemi (Kuopio)";"Työlliset (PT)";122
"73470  Västinniemi (Kuopio)";"Työttömät (PT)";12
"73470  Västinniemi (Kuopio)";"Lapset 0-14-vuotiaat (PT)";44
"73470  Västinniemi (Kuopio)";"Opiskelijat (PT)";14
"73470  Västinniemi (Kuopio)";"Eläkeläiset (PT)";106
"73470  Västinniemi (Kuopio)";"Muut (PT)";8
"73500  Juankoski Keskus (Kuopio)";"Asukkaat yhteensä (PT)";2421
"73500  Juankoski Keskus (Kuopio)";"Työlliset (PT)";780
"73500  Juankoski Keskus (Kuopio)";"Työttömät (PT)";132
"73500  Juankoski Keskus (Kuopio)";"Lapset 0-14-vuotiaat (PT)";219
"73500  Juankoski Keskus (Kuopio)";"Opiskelijat (PT)";97
"73500  Juankoski Keskus (Kuopio)";"Eläkeläiset (PT)";1141
"73500  Juankoski Keskus (Kuopio)";"Muut (PT)";52
"73600  Kaavi Keskus (Kaavi)";"Asukkaat yhteensä (PT)";1871
"73600  Kaavi Keskus (Kaavi)";"Työlliset (PT)";597
"73600  Kaavi Keskus (Kaavi)";"Työttömät (PT)";97
"73600  Kaavi Keskus (Kaavi)";"Lapset 0-14-vuotiaat (PT)";214
"73600  Kaavi Keskus (Kaavi)";"Opiskelijat (PT)";73
"73600  Kaavi Keskus (Kaavi)";"Eläkeläiset (PT)";845
"73600  Kaavi Keskus (Kaavi)";"Muut (PT)";45
"73620  Kortteinen-Rasilampi (Kaavi)";"Asukkaat yhteensä (PT)";198
"73620  Kortteinen-Rasilampi (Kaavi)";"Työlliset (PT)";74
"73620  Kortteinen-Rasilampi (Kaavi)";"Työttömät (PT)";16
"73620  Kortteinen-Rasilampi (Kaavi)";"Lapset 0-14-vuotiaat (PT)";11
"73620  Kortteinen-Rasilampi (Kaavi)";"Opiskelijat (PT)";7
"73620  Kortteinen-Rasilampi (Kaavi)";"Eläkeläiset (PT)";87
"73620  Kortteinen-Rasilampi (Kaavi)";"Muut (PT)";3
"73640  Sivakkavaara (Kaavi)";"Asukkaat yhteensä (PT)";86
"73640  Sivakkavaara (Kaavi)";"Työlliset (PT)";24
"73640  Sivakkavaara (Kaavi)";"Työttömät (PT)";2
"73640  Sivakkavaara (Kaavi)";"Lapset 0-14-vuotiaat (PT)";6
"73640  Sivakkavaara (Kaavi)";"Opiskelijat (PT)";2
"73640  Sivakkavaara (Kaavi)";"Eläkeläiset (PT)";49
"73640  Sivakkavaara (Kaavi)";"Muut (PT)";3
"73645  Niinivaara-Onnivaara (Kaavi)";"Asukkaat yhteensä (PT)";68
"73645  Niinivaara-Onnivaara (Kaavi)";"Työlliset (PT)";16
"73645  Niinivaara-Onnivaara (Kaavi)";"Työttömät (PT)";4
"73645  Niinivaara-Onnivaara (Kaavi)";"Lapset 0-14-vuotiaat (PT)";8
"73645  Niinivaara-Onnivaara (Kaavi)";"Opiskelijat (PT)";0
"73645  Niinivaara-Onnivaara (Kaavi)";"Eläkeläiset (PT)";38
"73645  Niinivaara-Onnivaara (Kaavi)";"Muut (PT)";2
"73670  Luikonlahti (Kaavi)";"Asukkaat yhteensä (PT)";412
"73670  Luikonlahti (Kaavi)";"Työlliset (PT)";142
"73670  Luikonlahti (Kaavi)";"Työttömät (PT)";18
"73670  Luikonlahti (Kaavi)";"Lapset 0-14-vuotiaat (PT)";41
"73670  Luikonlahti (Kaavi)";"Opiskelijat (PT)";20
"73670  Luikonlahti (Kaavi)";"Eläkeläiset (PT)";175
"73670  Luikonlahti (Kaavi)";"Muut (PT)";16
"73710  Viitaniemi (Kuopio)";"Asukkaat yhteensä (PT)";122
"73710  Viitaniemi (Kuopio)";"Työlliset (PT)";47
"73710  Viitaniemi (Kuopio)";"Työttömät (PT)";3
"73710  Viitaniemi (Kuopio)";"Lapset 0-14-vuotiaat (PT)";7
"73710  Viitaniemi (Kuopio)";"Opiskelijat (PT)";0
"73710  Viitaniemi (Kuopio)";"Eläkeläiset (PT)";64
"73710  Viitaniemi (Kuopio)";"Muut (PT)";1
"73730  Losomäki (Kuopio)";"Asukkaat yhteensä (PT)";66
"73730  Losomäki (Kuopio)";"Työlliset (PT)";20
"73730  Losomäki (Kuopio)";"Työttömät (PT)";1
"73730  Losomäki (Kuopio)";"Lapset 0-14-vuotiaat (PT)";4
"73730  Losomäki (Kuopio)";"Opiskelijat (PT)";0
"73730  Losomäki (Kuopio)";"Eläkeläiset (PT)";39
"73730  Losomäki (Kuopio)";"Muut (PT)";2
"73770  Säyneinen-Ala-Siikajärvi (Kuopio)";"Asukkaat yhteensä (PT)";457
"73770  Säyneinen-Ala-Siikajärvi (Kuopio)";"Työlliset (PT)";163
"73770  Säyneinen-Ala-Siikajärvi (Kuopio)";"Työttömät (PT)";19
"73770  Säyneinen-Ala-Siikajärvi (Kuopio)";"Lapset 0-14-vuotiaat (PT)";63
"73770  Säyneinen-Ala-Siikajärvi (Kuopio)";"Opiskelijat (PT)";13
"73770  Säyneinen-Ala-Siikajärvi (Kuopio)";"Eläkeläiset (PT)";185
"73770  Säyneinen-Ala-Siikajärvi (Kuopio)";"Muut (PT)";14
"73810  Palonurmi-Aholansaari (Kuopio)";"Asukkaat yhteensä (PT)";293
"73810  Palonurmi-Aholansaari (Kuopio)";"Työlliset (PT)";95
"73810  Palonurmi-Aholansaari (Kuopio)";"Työttömät (PT)";14
"73810  Palonurmi-Aholansaari (Kuopio)";"Lapset 0-14-vuotiaat (PT)";36
"73810  Palonurmi-Aholansaari (Kuopio)";"Opiskelijat (PT)";18
"73810  Palonurmi-Aholansaari (Kuopio)";"Eläkeläiset (PT)";128
"73810  Palonurmi-Aholansaari (Kuopio)";"Muut (PT)";2
"73830  Keski-Siikajärvi (Kuopio)";"Asukkaat yhteensä (PT)";203
"73830  Keski-Siikajärvi (Kuopio)";"Työlliset (PT)";76
"73830  Keski-Siikajärvi (Kuopio)";"Työttömät (PT)";8
"73830  Keski-Siikajärvi (Kuopio)";"Lapset 0-14-vuotiaat (PT)";26
"73830  Keski-Siikajärvi (Kuopio)";"Opiskelijat (PT)";7
"73830  Keski-Siikajärvi (Kuopio)";"Eläkeläiset (PT)";84
"73830  Keski-Siikajärvi (Kuopio)";"Muut (PT)";2
"73850  Ala-Luosta-Riitasalo (Rautavaara)";"Asukkaat yhteensä (PT)";77
"73850  Ala-Luosta-Riitasalo (Rautavaara)";"Työlliset (PT)";38
"73850  Ala-Luosta-Riitasalo (Rautavaara)";"Työttömät (PT)";2
"73850  Ala-Luosta-Riitasalo (Rautavaara)";"Lapset 0-14-vuotiaat (PT)";9
"73850  Ala-Luosta-Riitasalo (Rautavaara)";"Opiskelijat (PT)";2
"73850  Ala-Luosta-Riitasalo (Rautavaara)";"Eläkeläiset (PT)";26
"73850  Ala-Luosta-Riitasalo (Rautavaara)";"Muut (PT)";0
"73900  Rautavaara Keskus (Rautavaara)";"Asukkaat yhteensä (PT)";1177
"73900  Rautavaara Keskus (Rautavaara)";"Työlliset (PT)";345
"73900  Rautavaara Keskus (Rautavaara)";"Työttömät (PT)";45
"73900  Rautavaara Keskus (Rautavaara)";"Lapset 0-14-vuotiaat (PT)";115
"73900  Rautavaara Keskus (Rautavaara)";"Opiskelijat (PT)";47
"73900  Rautavaara Keskus (Rautavaara)";"Eläkeläiset (PT)";589
"73900  Rautavaara Keskus (Rautavaara)";"Muut (PT)";36
"73970  Riitasalo (Rautavaara)";"Asukkaat yhteensä (PT)";8
"73970  Riitasalo (Rautavaara)";"Työlliset (PT)";...
"73970  Riitasalo (Rautavaara)";"Työttömät (PT)";...
"73970  Riitasalo (Rautavaara)";"Lapset 0-14-vuotiaat (PT)";...
"73970  Riitasalo (Rautavaara)";"Opiskelijat (PT)";...
"73970  Riitasalo (Rautavaara)";"Eläkeläiset (PT)";...
"73970  Riitasalo (Rautavaara)";"Muut (PT)";...
"73990  Kangaslahti (Rautavaara)";"Asukkaat yhteensä (PT)";110
"73990  Kangaslahti (Rautavaara)";"Työlliset (PT)";35
"73990  Kangaslahti (Rautavaara)";"Työttömät (PT)";9
"73990  Kangaslahti (Rautavaara)";"Lapset 0-14-vuotiaat (PT)";8
"73990  Kangaslahti (Rautavaara)";"Opiskelijat (PT)";2
"73990  Kangaslahti (Rautavaara)";"Eläkeläiset (PT)";54
"73990  Kangaslahti (Rautavaara)";"Muut (PT)";2
"74100  Iisalmi Keskus, Eteläinen (Iisalmi)";"Asukkaat yhteensä (PT)";3849
"74100  Iisalmi Keskus, Eteläinen (Iisalmi)";"Työlliset (PT)";1374
"74100  Iisalmi Keskus, Eteläinen (Iisalmi)";"Työttömät (PT)";200
"74100  Iisalmi Keskus, Eteläinen (Iisalmi)";"Lapset 0-14-vuotiaat (PT)";297
"74100  Iisalmi Keskus, Eteläinen (Iisalmi)";"Opiskelijat (PT)";252
"74100  Iisalmi Keskus, Eteläinen (Iisalmi)";"Eläkeläiset (PT)";1608
"74100  Iisalmi Keskus, Eteläinen (Iisalmi)";"Muut (PT)";118
"74120  Iisalmi Keskus Pohjoinen (Iisalmi)";"Asukkaat yhteensä (PT)";6245
"74120  Iisalmi Keskus Pohjoinen (Iisalmi)";"Työlliset (PT)";2411
"74120  Iisalmi Keskus Pohjoinen (Iisalmi)";"Työttömät (PT)";324
